ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9100ARMDALE,,,,Armadale (W Lothian) Rail Station,,,,,,-,,,,,,,ES000310,Bathville,,,,,,,0,UKOS,294050,667140,-3.69541259893,55.88570975781,RLY,,,,,,110,2010-09-24T17:57:00,2010-10-01T10:31:00,2,revise,active
9100ARMTHWT,,,,Armathwaite Rail Station,,,,,,-,,,,,,,E0005740,Armathwaite,,,,,,,1,UKOS,350475,546340,-2.77207104301,54.80946514572,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-07T14:24:00,2,revise,active
9100ARNSIDE,,,,Arnside Rail Station,,,,,,-,,,,,,,E0055515,Arnside,,,,,,,1,UKOS,346070,478870,-2.82824144558,54.20272857701,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-07T14:25:00,2,revise,active
9100ARRAM,,,,Arram Rail Station,,,,,,-,,,,,,,E0036851,Arram,,,,,,,1,UKOS,503520,444275,-0.42657005177,53.88434367979,RLY,,,,,,110,2006-09-08T14:30:00,2011-05-23T15:07:00,2,revise,active
9100ARUNDEL,,,,Arundel Rail Station,,,,,,-,,,,,,,E0052056,Arundel,,,,,,,1,UKOS,502444,106417,-0.54617421767,50.84821482762,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100ASCOT,,,,Ascot Rail Station,,,,,,-,,,,,,,E0057282,Ascot,,,,,,,1,UKOS,492200,168300,-0.6758331694,51.40624365202,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ASCTUWD,,,,Ascott-under-Wychwood Rail Station,,,,,,-,,,,,,,E0050485,Ascott-under-Wychwood,,,,,,,1,UKOS,430114,218841,-1.56405264014,51.86734078069,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ASFDMSX,,,,Ashford (Surrey) Rail Station,,,,,,-,,,,,,,E0025624,Ashford,,,,,,,1,UKOS,506580,171947,-0.46807091587,51.43650719705,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ASFIELD,,,,Ashfield Rail Station,,,,,,-,,,,,,,N0078795,Parkhouse,Glasgow,,,,,,1,UKOS,259427,668485,-4.24921411534,55.88892180962,RLY,,,,,,110,2006-09-08T14:30:00,2010-09-06T15:20:00,3,revise,active
9100ASHBRYS,,,,Ashburys Rail Station,,,,,,-,,,,,,,N0074883,Ashburys,West Gorton,,,,,,1,UKOS,387191,397229,-2.19443633042,53.47163781038,RLY,,,,,,110,2006-09-08T14:30:00,2008-12-24T15:12:00,2,revise,active
9100ASHCHRC,,,,Ashchurch for Tewkesbury Rail Station,,,,,,-,,,,,,,E0046648,Ashchurch,Tewkesbury,,,,,,1,UKOS,392630,233390,-2.10875994357,51.99890403964,RLY,,,,,,110,2006-11-17T09:19:00,2010-12-20T11:17:00,3,revise,active
9100ASHD,,,,Ashtead Rail Station,,,,,,-,,,,,,,E0025431,Ashtead,,,,,,,1,UKOS,518040,159000,-0.30757168547,51.31787379401,RLY,,,,,,110,2006-09-08T14:30:00,2011-02-07T16:38:00,2,revise,active
9100ASHFKY,,,,Ashford International Rail Station,,,,,,-,,,,,,,E0056015,Ashford,,,,,,,1,UKOS,601282,142204,0.87619737944,51.14370585721,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ASHH,,,,Ash Rail Station,,,,,,-,,,,,,,E0051755,Ash,,,,,,,1,UKOS,489934,150834,-0.71280538722,51.24959731625,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ASHLEY,,,,Ashley Rail Station,,,,,,-,,,,,,,E0044353,Ashley,,,,,,,1,UKOS,377370,384370,-2.34146042588,53.35572365976,RLY,,,,,,110,2006-09-08T14:30:00,2011-11-02T15:43:00,2,revise,active
9100ASHONUL,,,,Ashton-under-Lyne Rail Station,,,,,,-,,,,,,,E0028492,Ashton-under-Lyne,,,,,,,1,UKOS,393840,399400,-2.09431227099,53.49127288532,RLY,,,,,,110,2006-09-08T14:30:00,2008-12-24T15:13:00,2,revise,active
9100ASHUBUS,,,,Ashurst (Kent) - Bald Faced Stag PH,,,,,,-,,,,,,,N0074761,Ashurst,,,,,,,0,UKOS,551126,139040,0.15846441749,51.13070505637,BCQ,,,,,,110,2008-07-07T16:15:00,2009-08-21T13:15:00,2,revise,active
9100ASHURST,,,,Ashurst (Kent) Rail Station,,,,,,-,,,,,,,N0074761,Ashurst,,,,,,,1,UKOS,550726,138801,0.15265220319,51.12866279737,RLY,,,,,,110,2006-09-08T14:30:00,2008-05-14T13:29:00,2,revise,active
9100ASHVALE,,,,Ash Vale Rail Station,,,,,,-,,,,,,,E0025346,Ash Vale,,,,,,,1,UKOS,489273,153342,-0.72164850871,51.2722469404,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ASHWELC,,,,Ashwell & Morden Rail Station,,,,,,-,,,,,,,E0001234,Odsey,,,,,,,1,UKOS,529770,238615,-0.10978883668,52.03077214672,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ASKAM,,,,Askam Rail Station,,,,,,-,,,,,,,E0055496,Askam-in-Furness,,,,,,,1,UKOS,321500,477688,-3.20451119051,54.18892963805,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-07T14:25:00,2,revise,active
9100ASLCKTN,,,,Aslockton Rail Station,,,,,,-,,,,,,,E0050190,Aslockton,,,,,,,1,UKOS,474130,339920,-0.89809752325,52.95154976132,RLY,,,,,,110,2006-09-08T14:30:00,2011-01-24T11:13:00,2,revise,active
9100ASPLEYG,,,,Aspley Guise Rail Station,,,,,,-,,,,,,,E0043872,Aspley Guise,,,,,,,1,UKOS,493944,236751,-0.63233442292,52.02123684616,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ASPTRIA,,,,Aspatria Rail Station,,,,,,-,,,,,,,E0055486,Aspatria,,,,,,,1,UKOS,314390,541260,-3.33187360253,54.75895619255,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-07T14:26:00,2,revise,active
9100ASTON,,,,Aston Rail Station,,,,,,-,,,,,,,E0031313,Aston,Birmingham,,,,,,1,UKOS,408790,289600,-1.87193353804,52.50423065769,RLY,,,,,,110,2006-09-08T14:30:00,2010-04-01T15:52:00,2,revise,active
9100ATADALE,,,,Attadale Rail Station,,,,,,-,,,,,,,N0067746,Attadale,,,,,,,1,UKOS,192456,839125,-5.45557705188,57.39503655976,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-12T14:39:00,3,revise,active
9100ATHERTN,,,,Atherton Rail Station,,,,,,-,,,,,,,E0028727,Hag Fold,Atherton,,,,,,1,UKOS,368347,403716,-2.4789719932,53.5291438805,RLY,,,,,,110,2006-09-08T14:30:00,2009-05-01T11:44:00,3,revise,active
9100ATHRSTN,,,,Atherstone Rail Station,,,,,,-,,,,,,,E0051834,Atherstone,,,,,,,1,UKOS,430400,298000,-1.55281130806,52.57897120193,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ATNBRO,,,,Attenborough Rail Station,,,,,,-,,,,,,,E0020497,Attenborough,,,,,,,1,UKOS,451790,334585,-1.23141548016,52.90621295338,RLY,,,,,,110,2006-09-08T14:30:00,2011-01-24T11:13:00,2,revise,active
9100ATTLBON,,,,Attleborough Rail Station,,,,,,-,,,,,,,E0048325,Attleborough,,,,,,,1,UKOS,605177,295033,1.02234774572,52.51454794364,RLY,,,,,,110,2006-09-08T14:30:00,2008-12-01T13:59:00,2,revise,active
9100AUDLEYE,,,,Audley End Rail Station,,,,,,-,,,,,,,E0011508,Audley End,,,,,,,1,UKOS,551610,236300,0.20730569075,52.00443983957,RLY,,,,,,110,2006-09-08T14:30:00,2012-08-17T10:06:00,2,revise,active
9100AVIEMRE,,,,Aviemore Rail Station,,,,,,-,,,,,,,ES000190,Aviemore,,,,,,,1,UKOS,289566,812339,-3.82886717842,57.18851180144,RLY,,,,,,110,2006-09-08T14:30:00,2010-02-25T14:41:00,2,revise,active
9100AVIGVIL,,,,Avignon Central Rail Station,,,,,,-,,,,,,,E0015169,Cheriton,Folkestone,,,,,,0,UKOS,637870,136000,1.39427359026,51.07399826344,RLY,,,,,,110,2012-02-03T13:22:00,2012-02-03T13:26:00,1,delete,inactive
9100AVNCLFF,,,,Avoncliff Rail Station,,,,,,-,,,,,,,E0027406,Avoncliff,,,,,,,1,UKOS,380500,160100,-2.28132527867,51.3396508457,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100AVONMTH,,,,Avonmouth Rail Station,,,,,,-,,,,,,,E0035565,Avonmouth,Bristol,,,,,,1,UKOS,351544,178168,-2.69946610827,51.50036215509,RLY,,,,,,110,2006-09-08T14:30:00,2009-01-19T11:28:00,2,revise,active
9100AXMNSTR,,,,Axminster Rail Station,,,,,,-,,,,,,,E0045218,Axminster,,,,,,,1,UKOS,329260,98225,-3.00472309727,50.77927120095,RLY,,,,,,110,2006-09-08T14:30:00,2010-10-05T14:52:00,2,revise,active
9100AYLESFD,,,,Aylesford Rail Station,,,,,,-,,,,,,,E0047337,Aylesford,,,,,,,1,UKOS,572017,158687,0.46617068355,51.301317844,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100AYLSBRY,,,,Aylesbury Rail Station,,,,,,-,,,,,,,E0000348,Aylesbury,,,,,,,1,UKOS,481779,213470,-0.81509590543,51.81389057916,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100AYLSPWY,,,,Aylesbury Vale Parkway Rail Station,,,,,,-,,,,,,,E0000348,Aylesbury,,,,,,,0,UKOS,478641,215341,-0.86018234228,51.83115901817,RLY,,,,,,110,2008-09-22T11:07:00,2008-09-22T11:12:00,2,revise,active
9100AYRR,,,,Ayr Rail Station,,,,,,-,,,,,,,ES000201,Ayr,,,,,,,1,UKOS,234060,621390,-4.62587561471,55.45814202618,RLY,,,,,,110,2006-09-08T14:30:00,2010-01-12T16:53:00,2,revise,active
9100BACHE,,,,Bache Rail Station,,,,,,-,,,,,,,E0044143,Bache,Chester,,,,,,1,UKOS,340545,368340,-2.89167004578,53.20878566244,RLY,,,,,,110,2006-09-08T14:30:00,2011-02-28T14:57:00,2,revise,active
9100BAGE,,,,Burnage Rail Station,,,,,,-,,,,,,,E0028653,Burnage,Manchester,,,,,,0,UKOS,385764,391618,-2.21567811439,53.42116681578,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-17T13:55:00,3,revise,active
9100BAGSHOT,,,,Bagshot Rail Station,,,,,,-,,,,,,,E0025657,Bagshot,,,,,,,1,UKOS,491391,163627,-0.68866191091,51.36436751968,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BAILDON,,,,Baildon Rail Station,,,,,,-,,,,,,,E0032216,Baildon,Shipley,,,,,,1,UKOS,416305,439360,-1.75363618902,53.85022428912,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-23T13:53:00,2,revise,active
9100BALCOMB,,,,Balcombe Rail Station,,,,,,-,,,,,,,E0052187,Balcombe,,,,,,,1,UKOS,530670,130115,-0.13693367765,51.0555216567,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BALDOCK,,,,Baldock Rail Station,,,,,,-,,,,,,,E0014045,Baldock,,,,,,,1,UKOS,524540,234264,-0.18756367372,51.99287120941,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BALHAM,,,,Balham Rail Station,,,,,,-,,,,,,,E0034884,Balham,London,,,,,,1,UKOS,528500,173200,-0.15242441575,51.44322487289,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BALISTN,,,,Baillieston Rail Station,,,,,,-,,,,,,,ES000227,Baillieston,Glasgow,,,,,,1,UKOS,267750,663275,-4.11369840014,55.84450099237,RLY,,,,,,110,2006-09-08T14:30:00,2011-08-22T14:05:00,2,revise,active
9100BALLOCH,,,,Balloch Rail Station,,,,,,-,,,,,,,N0067998,Balloch,,,,,,,1,UKOS,239000,681900,-4.5834854062,56.00293367261,RLY,,,,,,110,2006-09-08T14:30:00,2008-02-05T14:55:00,3,revise,active
9100BALMOSS,,,,Balmossie Rail Station,,,,,,-,,,,,,,ES002649,Monifieth,,,,,,,1,UKOS,348417,731698,-2.83895577579,56.47456561313,RLY,,,,,,110,2006-09-08T14:30:00,2007-10-11T13:00:00,2,revise,active
9100BAMFORD,,,,Bamford Rail Station,,,,,,-,,,,,,,E0045121,Bamford,,,,,,,1,UKOS,420800,382500,-1.68908172623,53.33899974575,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BANAVIE,,,,Banavie Rail Station,,,,,,-,,,,,,,N0076371,Banavie,Fort William,,,,,,1,UKOS,211300,776700,-5.09542558529,56.84330826717,RLY,,,,,,110,2006-09-08T14:30:00,2008-02-05T14:56:00,2,revise,active
9100BANGOR,,,,Bangor (Gwynedd) Rail Station,,,,,,-,,,,,,,E0054265,Bangor,,,,,,,1,UKOS,257500,371600,-4.13587993187,53.22228257233,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BANSBUS,,,,Banstead - Fir Tree Road,,,,,,-,,,,,,,E0025524,Banstead,,,,,,,0,UKOS,524735,160283,-0.21110215983,51.32797753927,BCQ,,,,,,110,2008-11-06T15:18:00,2009-08-21T13:15:00,2,revise,active
9100BANSTED,,,,Banstead Rail Station,,,,,,-,,,,,,,E0025524,Banstead,,,,,,,1,UKOS,524588,160432,-0.21315885243,51.32934884567,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BARASIE,,,,Barassie Rail Station,,,,,,-,,,,,,,N0068003,Barassie,,,,,,,1,UKOS,232900,632900,-4.65113849796,55.56105870797,RLY,,,,,,110,2006-09-08T14:30:00,2008-02-05T15:10:00,2,revise,active
9100BARELA,,,,Bare Lane Rail Station,,,,,,-,,,,,,,E0015937,Bare,Morecambe,,,,,,1,UKOS,345439,464613,-2.83533041899,54.07454140233,RLY,,,,,,110,2006-09-08T14:30:00,2009-01-19T11:29:00,2,revise,active
9100BARGOED,,,,Bargoed Rail Station,,,,,,-,,,,,,,E0053973,Bargoed,,,,,,,1,UKOS,315100,200000,-3.22967955711,51.69230918463,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BARKING,,,,Barking Rail Station,,,,,,-,,,,,,,N0059951,Barking,London,,,,,,1,UKOS,544410,184340,0.08090251386,51.53949471555,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:35:00,2,revise,active
9100BARLSOP,,,,Barlaston Orchard Place,,,,,,-,,,,,,,E0051204,Barlaston,,,,,,,1,UKOS,388566,338288,-2.17158919957,52.94186038332,BCQ,,,,,,110,2006-09-08T14:30:00,2009-08-21T13:15:00,2,revise,active
9100BARLSTN,,,,Barlaston Rail Station,,,,,,-,,,,,,,E0051204,Barlaston,,,,,,,1,UKOS,388800,338400,-2.16811110844,52.942872159,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BARMING,,,,Barming Rail Station,,,,,,-,,,,,,,E0047192,Barming,Maidstone,,,,,,1,UKOS,572970,156891,0.47895820334,51.28489519974,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BARNES,,,,Barnes Rail Station,,,,,,-,,,,,,,E0034751,Barnes,London,,,,,,1,UKOS,522200,175700,-0.24216421148,51.46708608626,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:36:00,2,revise,active
9100BAROW,,,,Barrow-in-Furness Rail Station,,,,,,-,,,,,,,E0055497,Barrow-in-Furness,,,,,,,1,UKOS,319955,469932,-3.22612033522,54.11900014196,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BAROWOS,,,,Barrow upon Soar Rail Station,,,,,,-,,,,,,,E0047610,Barrow-upon-Soar,,,,,,,1,UKOS,457820,317200,-1.14484294012,52.74933565016,RLY,,,,,,110,2006-09-08T14:30:00,2009-01-19T11:29:00,2,revise,active
9100BARRY,,,,Barry Rail Station,,,,,,-,,,,,,,E0054751,Barry,,,,,,,1,UKOS,310700,167200,-3.28498436634,51.3967826006,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BARRYDK,,,,Barry Docks Rail Station,,,,,,-,,,,,,,E0054751,Barry,,,,,,,1,UKOS,312400,167800,-3.26070334809,51.40244165557,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BARRYIS,,,,Barry Island Rail Station,,,,,,-,,,,,,,E0054751,Barry,,,,,,,1,UKOS,311500,166700,-3.27336341989,51.39241342391,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BARWHVN,,,,Barrow Haven Rail Station,,,,,,-,,,,,,,E0039845,Barrow Haven,,,,,,,1,UKOS,506200,423530,-0.39295515945,53.69742091892,RLY,,,,,,110,2006-09-08T14:30:00,2011-05-23T15:05:00,2,revise,active
9100BASILDN,,,,Basildon Rail Station,,,,,,-,,,,,,,N0076751,Basildon Town Centre,Basildon,,,,,,1,UKOS,570368,188330,0.4567889653,51.56810648734,RLY,,,,,,110,2006-09-08T14:30:00,2008-11-12T14:35:00,3,revise,active
9100BATABAL,,,,Bat & Ball Rail Station,,,,,,-,,,,,,,N0074762,Bat & Ball,Sevenoaks,,,,,,1,UKOS,553100,156800,0.19422757424,51.2897607812,RLY,,,,,,110,2006-09-08T14:30:00,2008-02-06T10:59:00,2,revise,active
9100BATHSPA,,,,Bath Spa Rail Station,,,,,,-,,,,,,,E0054812,Bath,,,,,,,1,UKOS,375248,164353,-2.35701815017,51.37768623236,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BATLEY,,,,Batley Rail Station,,,,,,-,,,,,,,E0032235,Batley,,,,,,,1,UKOS,424985,423790,-1.6229524536,53.70994134066,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-23T13:54:00,2,revise,active
9100BATRSPK,,,,Battersea Park Rail Station,,,,,,-,,,,,,,E0034886,Battersea,London,,,,,,1,UKOS,528745,176960,-0.14753343958,51.47695975247,RLY,,,,,,110,2006-09-08T14:30:00,2010-06-04T17:47:00,2,revise,active
9100BATTLE,,,,Battle Rail Station,,,,,,-,,,,,,,E0046064,Battle,,,,,,,1,UKOS,575470,115569,0.49470289462,50.91291557408,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BAYFORD,,,,Bayford Rail Station,,,,,,-,,,,,,,E0046969,Bayford,,,,,,,1,UKOS,531537,208274,-0.09560993933,51.75771642993,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BCHGRV,,,,Birchgrove Rail Station,,,,,,-,,,,,,,E0035811,Birchgrove,Cardiff,,,,,,1,UKOS,316711,180978,-3.20185323367,51.52155619109,RLY,,,,,,110,2006-09-08T14:30:00,2009-11-12T14:27:00,2,revise,active
9100BCKNHMH,,,,Beckenham Hill Rail Station,,,,,,-,,,,,,,E0034673,Southend,London,,,,,,1,UKOS,538040,171375,-0.01595103016,51.42458254863,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T16:58:00,2,revise,active
9100BCKNHMJ,,,,Beckenham Junction Rail Station,,,,,,-,,,,,,,E0034069,Beckenham,London,,,,,,1,UKOS,537395,169850,-0.02581274155,51.41103510697,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:37:00,2,revise,active
9100BCKNMJC,,,,Beckenham Junction Rail Station,,,,,,-,,,,,,,E0034069,Beckenham,London,,,,,,1,UKOS,537380,169865,-0.02602248016,51.41117353191,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:37:00,4,revise,active
9100BCKWATR,,,,Blackwater Rail Station,,,,,,-,,,,,,,E0012972,Blackwater,,,,,,,1,UKOS,485320,159875,-0.77674093582,51.3315815812,RLY,,,,,,110,2006-09-08T14:30:00,2011-05-23T14:45:00,2,revise,active
9100BCKY,,,,Buckley Rail Station,,,,,,-,,,,,,,E0054229,Buckley,,,,,,,1,UKOS,329500,363400,-3.05592567548,53.16303579963,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BCNGNOS,,,,Birchington-on-Sea Rail Station,,,,,,-,,,,,,,E0047329,Birchington-on-Sea,,,,,,,1,UKOS,629849,169444,1.30140859632,51.37749259491,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BCNSFLD,,,,Beaconsfield Rail Station,,,,,,-,,,,,,,E0044070,Beaconsfield,,,,,,,1,UKOS,494004,191144,-0.64382219785,51.61129123735,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BCSTN,,,,Bicester North Rail Station,,,,,,-,,,,,,,E0050254,Bicester,,,,,,,1,UKOS,458550,223112,-1.15038340304,51.90348276254,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BCSTRTN,,,,Bicester Village Rail Station,,,,,,-,,,,,,,E0050254,Bicester,,,,,,,1,UKOS,458675,221950,-1.14876413306,51.8930234244,RLY,,,,,,110,2006-09-08T14:30:00,2015-05-15T12:39:00,3,revise,active
9100BCWD,,,,Bricket Wood Rail Station,,,,,,-,,,,,,,E0014165,Bricket Wood,,,,,,,1,UKOS,513482,202017,-0.35911496191,51.70542789111,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BDHMNRD,,,,Bedhampton - New Road,,,,,,-,,,,,,,E0013031,Bedhampton,Havant,,,,,,0,UKOS,470818,106584,-0.99529215884,50.85444671113,BCQ,,,,,,110,2008-11-06T15:19:00,2009-08-21T13:15:00,2,revise,active
9100BDHMPTN,,,,Bedhampton Rail Station,,,,,,-,,,,,,,E0013031,Bedhampton,Havant,,,,,,1,UKOS,470781,106529,-0.99582833048,50.85395672389,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100BDMNSTR,,,,Bedminster Rail Station,,,,,,-,,,,,,,E0035570,Bedminster,Bristol,,,,,,1,UKOS,358800,171400,-2.594148945,51.44008788321,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BDSTON,,,,Bidston Rail Station,,,,,,-,,,,,,,E0029611,Bidston,Birkenhead,,Wirral,,Bidston,,1,UKOS,328400,390800,-3.07856057923,53.40913653201,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BEARLEY,,,,Bearley Rail Station,,,,,,-,,,,,,,E0051913,Bearley,,,,,,,1,UKOS,417149,260721,-1.75025528142,52.24441041943,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100BEASDAL,,,,Beasdale Rail Station,,,,,,-,,,,,,,N0078880,Beasdale,,,,,,,1,UKOS,170900,785000,-5.76380147353,56.89955381334,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-13T15:20:00,2,revise,active
9100BEAULY,,,,Beauly Rail Station,,,,,,-,,,,,,,ES000322,Beauly,,,,,,,1,UKOS,252005,845807,-4.46986577748,57.47828254385,RLY,,,,,,110,2006-09-08T14:30:00,2010-02-25T14:37:00,2,revise,active
9100BEBNGTN,,,,Bebington Rail Station,,,,,,-,,,,,,,E0029606,Bebington,,,Wirral,,Bebington,,1,UKOS,333300,385000,-3.00363467306,53.35765385894,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BECCLES,,,,Beccles Rail Station,,,,,,-,,,,,,,E0051699,Beccles,,,,,,,1,UKOS,642600,290500,1.56949356787,52.45852250008,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BEDFDM,,,,Bedford Rail Station,,,,,,-,,,,,,,E0057294,Bedford,,,,,,,1,UKOS,504167,249744,-0.47944229968,52.13618736103,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BEDWRTH,,,,Bedworth Rail Station,,,,,,-,,,,,,,E0056772,Bedworth,,,,,,,1,UKOS,436270,286952,-1.46739207733,52.47929669984,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100BEDYN,,,,Bedwyn Rail Station,,,,,,-,,,,,,,N0060590,Bedwyn,Great Bedwyn,,,,,,1,UKOS,428020,164586,-1.59878609614,51.37964003023,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100BEKSBRN,,,,Bekesbourne Rail Station,,,,,,-,,,,,,,E0014549,Bekesbourne,,,,,,,1,UKOS,618942,156029,1.13670784046,51.26135755917,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BELM,,,,Belmont Rail Station,,,,,,-,,,,,,,E0034813,Belmont,London,,,,,,1,UKOS,525545,162065,-0.19885504531,51.34381479967,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:38:00,2,revise,active
9100BELNGHM,,,,Bellingham Rail Station,,,,,,-,,,,,,,E0034654,Bellingham,London,,,,,,1,UKOS,537780,172295,-0.01933072445,51.43291305851,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:38:00,2,revise,active
9100BELPER,,,,Belper Rail Station,,,,,,-,,,,,,,E0044948,Belper,,,,,,,1,UKOS,434808,347510,-1.48251034169,53.02375839072,RLY,,,,,,110,2006-09-08T14:30:00,2011-11-02T15:54:00,2,revise,active
9100BELVEDR,,,,Belvedere Rail Station,,,,,,-,,,,,,,E0033998,Belvedere,London,,,,,,1,UKOS,549515,179215,0.15228619059,51.49211820025,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-10T19:39:00,2,revise,active
9100BEMPTON,,,,Bempton Rail Station,,,,,,-,,,,,,,E0052996,Bempton,,,,,,,1,UKOS,519000,471730,-0.18045676255,54.12765935378,RLY,,,,,,110,2006-09-08T14:30:00,2011-05-23T15:07:00,2,revise,active
9100BENFLET,,,,Benfleet Rail Station,,,,,,-,,,,,,,E0011153,South Benfleet,,,,,,,1,UKOS,577733,185893,0.56171347084,51.54394506572,RLY,,,,,,110,2006-09-08T14:30:00,2008-08-06T16:45:00,4,revise,active
9100BEREALS,,,,Bere Alston Rail Station,,,,,,-,,,,,,,E0008942,Bere Alston,,,,,,,1,UKOS,244000,67400,-4.20035447755,50.48559363649,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100BEREFRS,,,,Bere Ferrers Rail Station,,,,,,-,,,,,,,E0045585,Bere Ferrers,,,,,,,1,UKOS,245230,63545,-4.18143422984,50.45127694363,RLY,,,,,,110,2006-09-08T14:30:00,2010-10-05T14:53:00,2,revise,active
